Time,Joint Name,Position,Velocity,Effort,Acceleration
292.342,ur5_elbow_joint,1.061431700316457,0.0026742621519531,11.900616445549598,0.106970486078124
292.366,ur5_elbow_joint,1.0615368790423665,0.0026799086984521,11.909357574829256,0.107196347938084
292.391,ur5_elbow_joint,1.0616461207606769,0.0040605360214266,11.99617279690594,0.162421440857064
292.415,ur5_elbow_joint,1.0617513059245196,0.0040620912253382,12.00464186997731,0.162483649013528
292.44,ur5_elbow_joint,1.0618628807404162,0.0063872587997511,11.986765828971132,0.255490351990044
292.464,ur5_elbow_joint,1.061968063888889,0.006380361065252,11.995303981988233,0.25521444261008
292.488,ur5_elbow_joint,1.062073249480319,0.0063734641469196,12.003837289139204,0.254938565876784
292.513,ur5_elbow_joint,1.0621811520341504,0.0027145215765328,11.962790088845257,0.108580863061312
292.537,ur5_elbow_joint,1.0622863481689224,0.0027201768202412,11.971496306025964,0.10880707280964799
292.561,ur5_elbow_joint,1.0623915467500993,0.002725833198905,11.980197614625634,0.1090333279562
292.586,ur5_elbow_joint,1.062500820905603,0.0040731126578041,12.0648418143771,0.16292450631216399
292.61,ur5_elbow_joint,1.0626060259212382,0.0040746521707807,12.073270962701768,0.162986086831228
292.635,ur5_elbow_joint,1.0627175645768083,0.0063312380072398,12.05599805498318,0.25324952028959197
292.659,ur5_elbow_joint,1.0628227675965771,0.0063243477453703,12.064496796602915,0.252973909814812
292.683,ur5_elbow_joint,1.0629279730694163,0.0063174593110651,12.072990653579565,0.25269837244260396
292.708,ur5_elbow_joint,1.0630359414854764,0.0027604983704361,12.03338590500256,0.11041993481744398
292.732,ur5_elbow_joint,1.0631411575177871,0.0027661605723144,12.042052165734445,0.110646422892576
292.757,ur5_elbow_joint,1.0632504600618669,0.0040840460597922,12.124792273151725,0.163361842391688
292.781,ur5_elbow_joint,1.063355682525568,0.0040855724088627,12.133186390039794,0.163422896354508
292.805,ur5_elbow_joint,1.0634609074413142,0.0040870967664438,12.141575581707208,0.163483870657752
292.83,ur5_elbow_joint,1.0635724100611306,0.006275293436676,12.12490945335176,0.25101173746704
292.854,ur5_elbow_joint,1.0636776330031346,0.0062684133110577,12.133368675297255,0.250736532442308
292.879,ur5_elbow_joint,1.0637856592567283,0.0028008611796484,12.095025395781263,0.11203444718593598
292.903,ur5_elbow_joint,1.0638908927781916,0.0028065293799596,12.103656510956036,0.112261175198384
292.927,ur5_elbow_joint,1.0639961287572053,0.0028121983312112,12.112282685130507,0.112487933248448
292.952,ur5_elbow_joint,1.064105463593387,0.0040963859417361,12.192851841237296,0.163855437669444
292.976,ur5_elbow_joint,1.0642107059995185,0.0040978958913152,12.201205913357992,0.163915835652608
293.001,ur5_elbow_joint,1.0643221771239757,0.0062263003774567,12.18507521947684,0.249052015098268
293.025,ur5_elbow_joint,1.0644274175763382,0.006219430242349,12.193499731055905,0.24877720969396
293.049,ur5_elbow_joint,1.0645326604892975,0.0062125616269154,12.20191936592719,0.248502465076616
293.074,ur5_elbow_joint,1.0646407527929398,0.0028469353507402,12.165010107231083,0.11387741402960799
293.098,ur5_elbow_joint,1.0647460063028469,0.0028526090408555,12.173601016801266,0.11410436163421998
293.122,ur5_elbow_joint,1.0648512622761146,0.0028582833084199,12.18218696866186,0.11433133233679599
293.147,ur5_elbow_joint,1.0649606293232967,0.0041085977362248,12.260585839870688,0.164343909448992
293.171,ur5_elbow_joint,1.0650658917182805,0.0041100907275887,12.268899800985592,0.16440362910354797
293.196,ur5_elbow_joint,1.065177327067622,0.0061705280354751,12.253383075612565,0.246821121419004
293.22,ur5_elbow_joint,1.0652825875333525,0.0061636710856671,12.261767928646009,0.24654684342668398
293.244,ur5_elbow_joint,1.0653878504655552,0.0061568158935845,12.270147895040129,0.24627263574338
293.269,ur5_elbow_joint,1.0654960089078207,0.0028930499507851,12.234667584866536,0.115721998031404
293.293,ur5_elbow_joint,1.065601282452735,0.0028987277089066,12.24321815449575,0.11594910835626399
293.318,ur5_elbow_joint,1.0657106776633558,0.0041191853174458,12.319714945173352,0.164767412697832
293.342,ur5_elbow_joint,1.0658159576245847,0.0041206630193162,12.327993679576974,0.16482652077264798
